contract_id;Business Name;Unit Code;Start;end;qty;tarif;thbl
TJC/2301/0259;A0333;TA/03/33;360;363;3;54800;2023-06
TJC/2301/0260;A0334;TA/03/34;126;133;7;105200;2023-06
TJC/2301/0262;A0502;TA/05/02;626;626;0;17000;2023-06
TJC/2301/0263;A0503;TA/05/03;459;459;0;17000;2023-06
TJC/2301/0265;A0505;TA/05/05;719;730;11;155600;2023-06
TJC/2301/0266;A0506;TA/05/06;334;345;11;155600;2023-06
TJC/2301/0267;A0507;TA/05/07;489;494;5;80000;2023-06
TJC/2301/0269;A0508;TA/05/08;678;683;5;80000;2023-06
TJC/2301/0270;A0509;TA/05/09;248;249;1;29600;2023-06
TJC/2301/0271;A0510;TA/05/10;410;413;3;54800;2023-06
TJC/2301/0272;A0511;TA/05/11;"1.596,00";"1.600,00";4;67400;2023-06
TJC/2301/0207;A0222;TA/02/22;162;163;1;29600;2023-06
TJC/2301/0205;A0221;TA/02/21;221;227;6;92600;2023-06
TJC/2301/0203;A0220;TA/02/20;182;183;1;29600;2023-06
TJC/2301/0202;A0219;TA/02/19;441;443;2;42200;2023-06
TJC/2301/0143;A0101;TA/01/01;836;842;6;92600;2023-06
TJC/2301/0145;A0103;TA/01/03;257;257;0;17000;2023-06
TJC/2301/0146;A0105;TA/01/05;178;178;0;17000;2023-06
TJC/2301/0149;A0106;TA/01/06;416;419;3;54800;2023-06
TJC/2301/0151;A0107;TA/01/07;415;417;2;42200;2023-06
TJC/2301/0152;A0108;TA/01/08;492;504;12;168200;2023-06
TJC/2301/0153;A0109;TA/01/09;392;394;2;42200;2023-06
TJC/2301/0144;A0102;TA/01/02;190;208;18;243800;2023-06
TJC/2301/1627;B2318;TB/23/18;110;110;0;17000;2023-06
TJC/2301/0154;A0110;TA/01/10;228;229;1;29600;2023-06
TJC/2301/0297;A0532;TA/05/32;6;6;0;17000;2023-06
TJC/2301/0156;A0111;TA/01/11;327;330;3;54800;2023-06
TJC/2301/0159;A0115;TA/01/15;203;213;10;143000;2023-06
TJC/2301/0184;A0201;TA/02/01;505;505;0;17000;2023-06
TJC/2301/0185;A0202;TA/02/02;908;908;0;17000;2023-06
TJC/2301/0186;A0203;TA/02/03;25;25;0;17000;2023-06
TJC/2301/0187;A0205;TA/02/05;230;231;1;29600;2023-06
TJC/2301/0189;A0207;TA/02/07;"1.651,00";"1.657,00";6;92600;2023-06
TJC/2301/0191;A0208;TA/02/08;567;572;5;80000;2023-06
TJC/2301/0183;A0134;TA/01/34;974;977;3;54800;2023-06
TJC/2301/0193;A0209;TA/02/09;461;471;10;143000;2023-06
TJC/2301/0195;A0211;TA/02/11;2;2;0;17000;2023-06
TJC/2301/0196;A0212;TA/02/12;300;300;0;17000;2023-06
TJC/2301/0198;A0215;TA/02/15;403;404;1;29600;2023-06
TJC/2301/0199;A0216;TA/02/16;"1.080,00";"1.086,00";6;92600;2023-06
TJC/2301/0200;A0217;TA/02/17;90;90;0;17000;2023-06
TJC/2301/0201;A0218;TA/02/18;548;555;7;105200;2023-06
TJC/2301/0194;A0210;TA/02/10;284;287;3;54800;2023-06
TJC/2301/0182;A0133;TA/01/33;629;629;0;17000;2023-06
TJC/2301/0181;A0132;TA/01/32;278;278;0;17000;2023-06
TJC/2301/0179;A0131;TA/01/31;453;460;7;105200;2023-06
TJC/2301/0161;A0116;TA/01/16;"1.104,00";"1.126,00";22;294200;2023-06
TJC/2301/0162;A0117;TA/01/17;385;385;0;17000;2023-06
TJC/2301/0163;A0118;TA/01/18;599;600;1;29600;2023-06
TJC/2301/0164;A0119;TA/01/19;104;104;0;17000;2023-06
TJC/2301/0165;A0120;TA/01/20;228;228;0;17000;2023-06
TJC/2301/0166;A0121;TA/01/21;761;775;14;193400;2023-06
TJC/2301/0167;A0122;TA/01/22;191;191;0;17000;2023-06
TJC/2301/0169;A0123;TA/01/23;200;221;21;281600;2023-06
TJC/2301/0170;A0124;TA/01/24;"1.213,00";"1.232,00";19;256400;2023-06
TJC/2301/0172;A0125;TA/01/25;292;292;0;17000;2023-06
TJC/2301/0173;A0126;TA/01/26;695;697;2;42200;2023-06
TJC/2301/0174;A0127;TA/01/27;94;94;0;17000;2023-06
TJC/2301/0175;A0128;TA/01/28;744;744;0;17000;2023-06
TJC/2301/0176;A0129;TA/01/29;540;544;4;67400;2023-06
TJC/2301/0177;A0130;TA/01/30;525;533;8;117800;2023-06
TJC/2301/0158;A0112;TA/01/12;116;116;0;17000;2023-06
TJC/2301/0858;A2303;TA/23/03;19;19;0;17000;2023-06
TJC/2301/0299;A0533;TA/05/33;375;375;0;17000;2023-06
TJC/2301/0301;A0601;TA/06/01;89;91;2;42200;2023-06
TJC/2301/0416;A0906;TA/09/06;300;300;0;17000;2023-06
TJC/2301/0417;A0907;TA/09/07;789;796;7;105200;2023-06
TJC/2301/0418;A0908;TA/09/08;655;660;5;80000;2023-06
TJC/2301/0419;A0909;TA/09/09;161;165;4;67400;2023-06
TJC/2301/0421;A0910;TA/09/10;259;264;5;80000;2023-06
TJC/2301/0422;A0911;TA/09/11;813;825;12;168200;2023-06
TJC/2301/0413;A0905;TA/09/05;125;125;0;17000;2023-06
TJC/2301/0423;A0912;TA/09/12;13;13;0;17000;2023-06
TJC/2301/0425;A0916;TA/09/16;86;86;0;17000;2023-06
TJC/2301/0427;A0917;TA/09/17;664;671;7;105200;2023-06
TJC/2301/0429;A0918;TA/09/18;304;305;1;29600;2023-06
TJC/2301/0430;A0919;TA/09/19;19;19;0;17000;2023-06
TJC/2301/0432;A0920;TA/09/20;676;685;9;130400;2023-06
TJC/2301/0433;A0921;TA/09/21;257;258;1;29600;2023-06
TJC/2301/0424;A0915;TA/09/15;511;511;0;17000;2023-06
TJC/2301/0435;A0924;TA/09/24;403;407;4;67400;2023-06
TJC/2301/0412;A0903;TA/09/03;447;452;5;80000;2023-06
TJC/2301/0409;A0901;TA/09/01;"1.391,00";"1.398,00";7;105200;2023-06
TJC/2301/0389;A0821;TA/08/21;253;253;0;17000;2023-06
TJC/2301/0390;A0822;TA/08/22;221;233;12;168200;2023-06
TJC/2301/0391;A0823;TA/08/23;293;300;7;105200;2023-06
TJC/2301/0392;A0824;TA/08/24;"1.690,00";"1.693,00";3;54800;2023-06
TJC/2301/0394;A0825;TA/08/25;246;272;26;344600;2023-06
TJC/2301/0396;A0826;TA/08/26;798;810;12;168200;2023-06
TJC/2301/0411;A0902;TA/09/02;357;364;7;105200;2023-06
TJC/2301/0397;A0827;TA/08/27;609;616;7;105200;2023-06
TJC/2301/0400;A0829;TA/08/29;154;156;2;42200;2023-06
TJC/2301/0401;A0830;TA/08/30;125;125;0;17000;2023-06
TJC/2301/0403;A0831;TA/08/31;730;747;17;231200;2023-06
TJC/2301/0405;A0832;TA/08/32;75;87;12;168200;2023-06
TJC/2301/0406;A0833;TA/08/33;1;1;0;17000;2023-06
TJC/2301/0407;A0834;TA/08/34;284;286;2;42200;2023-06
TJC/2301/0399;A0828;TA/08/28;118;118;0;17000;2023-06
TJC/2301/0436;A0925;TA/09/25;628;639;11;155600;2023-06
TJC/2301/0437;A0926;TA/09/26;380;385;5;80000;2023-06
TJC/2301/0438;A0927;TA/09/27;76;76;0;17000;2023-06
TJC/2301/0464;A1018;TA/10/18;768;770;2;42200;2023-06
TJC/2301/0466;A1019;TA/10/19;"1.289,00";"1.298,00";9;130400;2023-06
TJC/2301/0468;A1020;TA/10/20;626;633;7;105200;2023-06
TJC/2301/0470;A1021;TA/10/21;529;530;1;29600;2023-06
TJC/2301/0471;A1022;TA/10/22;924;925;1;29600;2023-06
TJC/2301/0472;A1023;TA/10/23;488;492;4;67400;2023-06
TJC/2301/0463;A1017;TA/10/17;937;944;7;105200;2023-06
TJC/2301/0473;A1024;TA/10/24;988;989;1;29600;2023-06
TJC/2301/0476;A1026;TA/10/26;682;696;14;193400;2023-06
TJC/2301/0477;A1027;TA/10/27;35;35;0;17000;2023-06
TJC/2301/0478;A1028;TA/10/28;3;3;0;17000;2023-06
TJC/2301/0479;A1029;TA/10/29;427;427;0;17000;2023-06
TJC/2301/0481;A1031;TA/10/31;3;3;0;17000;2023-06
TJC/2301/0482;A1032;TA/10/32;41;41;0;17000;2023-06
TJC/2301/0474;A1025;TA/10/25;555;560;5;80000;2023-06
TJC/2301/0462;A1016;TA/10/16;742;752;10;143000;2023-06
TJC/2301/0460;A1015;TA/10/15;365;366;1;29600;2023-06
TJC/2301/0458;A1012;TA/10/12;355;365;10;143000;2023-06
TJC/2301/0439;A0928;TA/09/28;1;1;0;17000;2023-06
TJC/2301/0440;A0929;TA/09/29;919;935;16;218600;2023-06
TJC/2301/0441;A0930;TA/09/30;406;408;2;42200;2023-06
TJC/2301/0442;A0931;TA/09/31;422;422;0;17000;2023-06
TJC/2301/0443;A0932;TA/09/32;161;161;0;17000;2023-06
TJC/2301/0444;A0933;TA/09/33;34;34;0;17000;2023-06
TJC/2301/0445;A0934;TA/09/34;147;152;5;80000;2023-06
TJC/2301/0446;A1001;TA/10/01;2;2;0;17000;2023-06
TJC/2301/0447;A1003;TA/10/03;646;651;5;80000;2023-06
TJC/2301/0449;A1005;TA/10/05;156;156;0;17000;2023-06
TJC/2301/0450;A1007;TA/10/07;527;529;2;42200;2023-06
TJC/2301/0451;A1008;TA/10/08;2;2;0;17000;2023-06
TJC/2301/0453;A1009;TA/10/09;268;272;4;67400;2023-06
TJC/2301/0455;A1010;TA/10/10;251;258;7;105200;2023-06
TJC/2301/0457;A1011;TA/10/11;297;304;7;105200;2023-06
TJC/2301/0388;A0820;TA/08/20;835;842;7;105200;2023-06
TJC/2301/0387;A0819;TA/08/19;324;324;0;17000;2023-06
TJC/2301/0386;A0818;TA/08/18;37;37;0;17000;2023-06
TJC/2301/0385;A0817;TA/08/17;306;306;0;17000;2023-06
TJC/2301/0327;A0625;TA/06/25;2;2;0;17000;2023-06
TJC/2301/0329;A0626;TA/06/26;"1.238,00";"1.246,00";8;117800;2023-06
TJC/2301/0330;A0627;TA/06/27;379;379;0;17000;2023-06
TJC/2301/0331;A0628;TA/06/28;52;52;0;17000;2023-06
TJC/2301/0332;A0629;TA/06/29;406;406;0;17000;2023-06
TJC/2301/0333;A0630;TA/06/30;716;722;6;92600;2023-06
TJC/2301/0326;A0624;TA/06/24;901;918;17;231200;2023-06
TJC/2301/0334;A0631;TA/06/31;"1.073,00";"1.073,00";0;17000;2023-06
TJC/2301/0336;A0633;TA/06/33;117;117;0;17000;2023-06
TJC/2301/0337;A0634;TA/06/34;363;364;1;29600;2023-06
TJC/2301/0338;A0701;TA/07/01;341;344;3;54800;2023-06
TJC/2301/0339;A0702;TA/07/02;2;2;0;17000;2023-06
TJC/2301/0340;A0703;TA/07/03;1;1;0;17000;2023-06
TJC/2301/0342;A0705;TA/07/05;732;741;9;130400;2023-06
TJC/2301/0335;A0632;TA/06/32;135;136;1;29600;2023-06
TJC/2301/0325;A0623;TA/06/23;157;157;0;17000;2023-06
TJC/2301/0324;A0622;TA/06/22;859;859;0;17000;2023-06
TJC/2301/0323;A0621;TA/06/21;42;42;0;17000;2023-06
TJC/2301/0302;A0602;TA/06/02;618;619;1;29600;2023-06
TJC/2301/0304;A0605;TA/06/05;296;302;6;92600;2023-06
TJC/2301/0305;A0606;TA/06/06;846;857;11;155600;2023-06
TJC/2301/0306;A0607;TA/06/07;250;251;1;29600;2023-06
TJC/2301/0307;A0608;TA/06/08;258;258;0;17000;2023-06
TJC/2301/0308;A0609;TA/06/09;562;565;3;54800;2023-06
TJC/2301/0310;A0610;TA/06/10;366;378;12;168200;2023-06
TJC/2301/0312;A0611;TA/06/11;471;474;3;54800;2023-06
TJC/2301/0313;A0612;TA/06/12;507;513;6;92600;2023-06
TJC/2301/0315;A0615;TA/06/15;198;200;2;42200;2023-06
TJC/2301/0316;A0616;TA/06/16;"1.035,00";"1.049,00";14;193400;2023-06
TJC/2301/0319;A0617;TA/06/17;517;542;25;332000;2023-06
TJC/2301/0320;A0618;TA/06/18;11;11;0;17000;2023-06
TJC/2301/0321;A0619;TA/06/19;503;503;0;17000;2023-06
TJC/2301/0322;A0620;TA/06/20;593;628;35;458000;2023-06
TJC/2301/0343;A0707;TA/07/07;32;32;0;17000;2023-06
TJC/2301/0300;A0534;TA/05/34;318;320;2;42200;2023-06
TJC/2301/0344;A0708;TA/07/08;16;16;0;17000;2023-06
TJC/2301/0346;A0710;TA/07/10;25;25;0;17000;2023-06
TJC/2301/0368;A0733;TA/07/33;861;874;13;180800;2023-06
TJC/2301/0369;A0734;TA/07/34;169;169;0;17000;2023-06
TJC/2301/0370;A0801;TA/08/01;88;88;0;17000;2023-06
TJC/2301/0371;A0802;TA/08/02;147;148;1;29600;2023-06
TJC/2301/0372;A0803;TA/08/03;297;302;5;80000;2023-06
TJC/2301/0373;A0805;TA/08/05;445;450;5;80000;2023-06
TJC/2301/0367;A0732;TA/07/32;391;399;8;117800;2023-06
TJC/2301/0374;A0806;TA/08/06;650;652;2;42200;2023-06
TJC/2301/0377;A0808;TA/08/08;593;601;8;117800;2023-06
TJC/2301/0378;A0809;TA/08/09;245;262;17;231200;2023-06
TJC/2301/0379;A0810;TA/08/10;12;12;0;17000;2023-06
TJC/2301/0380;A0811;TA/08/11;546;548;2;42200;2023-06
TJC/2301/0382;A0812;TA/08/12;498;498;0;17000;2023-06
TJC/2301/0383;A0815;TA/08/15;1;1;0;17000;2023-06
TJC/2301/0375;A0807;TA/08/07;525;531;6;92600;2023-06
TJC/2301/0365;A0731;TA/07/31;"1.211,00";"1.251,00";40;521000;2023-06
TJC/2301/0364;A0730;TA/07/30;902;905;3;54800;2023-06
TJC/2301/0363;A0729;TA/07/29;202;207;5;80000;2023-06
TJC/2301/0347;A0711;TA/07/11;608;612;4;67400;2023-06
TJC/2301/0348;A0712;TA/07/12;444;444;0;17000;2023-06
TJC/2301/0349;A0715;TA/07/15;322;326;4;67400;2023-06
TJC/2301/0350;A0716;TA/07/16;660;664;4;67400;2023-06
TJC/2301/0351;A0717;TA/07/17;1;1;0;17000;2023-06
TJC/2301/0352;A0718;TA/07/18;8;8;0;17000;2023-06
TJC/2301/0353;A0719;TA/07/19;33;33;0;17000;2023-06
TJC/2301/0354;A0720;TA/07/20;50;50;0;17000;2023-06
TJC/2301/0355;A0721;TA/07/21;267;268;1;29600;2023-06
TJC/2301/0356;A0722;TA/07/22;49;51;2;42200;2023-06
TJC/2301/0358;A0724;TA/07/24;5;5;0;17000;2023-06
TJC/2301/0359;A0725;TA/07/25;16;16;0;17000;2023-06
TJC/2301/0360;A0726;TA/07/26;29;29;0;17000;2023-06
TJC/2301/0361;A0727;TA/07/27;895;909;14;193400;2023-06
TJC/2301/0362;A0728;TA/07/28;302;305;3;54800;2023-06
TJC/2301/0345;A0709;TA/07/09;75;81;6;92600;2023-06
TJC/2301/0860;A2305;TA/23/05;569;570;1;29600;2023-06
TJC/2301/0862;A2308;TA/23/08;529;541;12;168200;2023-06
TJC/2301/1369;B1609;TB/16/09;452;458;6;92600;2023-06
TJC/2301/1370;B1610;TB/16/10;383;384;1;29600;2023-06
TJC/2301/1372;B1611;TB/16/11;417;428;11;155600;2023-06
TJC/2301/1374;B1612;TB/16/12;35;44;9;130400;2023-06
TJC/2301/1375;B1615;TB/16/15;87;88;1;29600;2023-06
TJC/2301/1376;B1617;TB/16/17;114;115;1;29600;2023-06
TJC/2301/1368;B1608;TB/16/08;437;443;6;92600;2023-06
TJC/2301/1377;B1618;TB/16/18;320;320;0;17000;2023-06
TJC/2301/1379;B1620;TB/16/20;621;627;6;92600;2023-06
TJC/2301/1383;B1622;TB/16/22;31;31;0;17000;2023-06
TJC/2301/1384;B1623;TB/16/23;12;19;7;105200;2023-06
TJC/2301/1385;B1624;TB/16/24;148;148;0;17000;2023-06
TJC/2301/1386;B1625;TB/16/25;237;238;1;29600;2023-06
TJC/2301/1388;B1626;TB/16/26;405;410;5;80000;2023-06
TJC/2301/1378;B1619;TB/16/19;787;791;4;67400;2023-06
TJC/2301/1389;B1627;TB/16/27;860;880;20;269000;2023-06
TJC/2301/1367;B1607;TB/16/07;44;44;0;17000;2023-06
TJC/2301/1365;B1605;TB/16/05;3;3;0;17000;2023-06
TJC/2301/1348;B1524;TB/15/24;413;413;0;17000;2023-06
TJC/2301/1349;B1525;TB/15/25;12;12;0;17000;2023-06
TJC/2301/1350;B1526;TB/15/26;334;335;1;29600;2023-06
TJC/2301/1351;B1527;TB/15/27;193;196;3;54800;2023-06
TJC/2301/1353;B1528;TB/15/28;139;140;1;29600;2023-06
TJC/2301/1354;B1529;TB/15/29;760;765;5;80000;2023-06
TJC/2301/1366;B1606;TB/16/06;68;68;0;17000;2023-06
TJC/2301/1355;B1530;TB/15/30;399;406;7;105200;2023-06
TJC/2301/1357;B1532;TB/15/32;21;21;0;17000;2023-06
TJC/2301/1358;B1533;TB/15/33;55;56;1;29600;2023-06
TJC/2301/1359;B1534;TB/15/34;821;823;2;42200;2023-06
TJC/2301/1360;B1601;TB/16/01;329;335;6;92600;2023-06
TJC/2301/1362;B1602;TB/16/02;767;778;11;155600;2023-06
TJC/2301/1364;B1603;TB/16/03;324;332;8;117800;2023-06
TJC/2301/1356;B1531;TB/15/31;68;69;1;29600;2023-06
TJC/2301/1390;B1628;TB/16/28;611;627;16;218600;2023-06
TJC/2301/1391;B1629;TB/16/29;442;442;0;17000;2023-06
TJC/2301/1392;B1630;TB/16/30;754;763;9;130400;2023-06
TJC/2301/1416;B1720;TB/17/20;40;40;0;17000;2023-06
TJC/2301/1417;B1721;TB/17/21;68;68;0;17000;2023-06
TJC/2301/1419;B1722;TB/17/22;363;364;1;29600;2023-06
TJC/2301/1422;B1723;TB/17/23;295;306;11;155600;2023-06
TJC/2301/1423;B1724;TB/17/24;871;909;38;495800;2023-06
TJC/2301/1424;B1725;TB/17/25;590;594;4;67400;2023-06
TJC/2301/1415;B1719;TB/17/19;706;706;0;17000;2023-06
TJC/2301/1425;B1726;TB/17/26;1;1;0;17000;2023-06
TJC/2301/1427;B1728;TB/17/28;664;736;72;924200;2023-06
TJC/2301/1428;B1729;TB/17/29;367;393;26;344600;2023-06
TJC/2301/1429;B1730;TB/17/30;415;415;0;17000;2023-06
TJC/2301/1430;B1731;TB/17/31;289;289;0;17000;2023-06
TJC/2301/1431;B1732;TB/17/32;277;277;0;17000;2023-06
TJC/2301/1432;B1733;TB/17/33;28;28;0;17000;2023-06
TJC/2301/1426;B1727;TB/17/27;483;489;6;92600;2023-06
TJC/2301/1414;B1718;TB/17/18;787;791;4;67400;2023-06
TJC/2301/1413;B1717;TB/17/17;7;7;0;17000;2023-06
TJC/2301/1412;B1716;TB/17/16;118;118;0;17000;2023-06
TJC/2301/1393;B1631;TB/16/31;816;816;0;17000;2023-06
TJC/2301/1394;B1632;TB/16/32;193;197;4;67400;2023-06
TJC/2301/1396;B1634;TB/16/34;26;26;0;17000;2023-06
TJC/2301/1397;B1701;TB/17/01;525;529;4;67400;2023-06
TJC/2301/1398;B1702;TB/17/02;74;74;0;17000;2023-06
TJC/2301/1399;B1703;TB/17/03;93;94;1;29600;2023-06
TJC/2301/1400;B1705;TB/17/05;727;731;4;67400;2023-06
TJC/2301/1401;B1706;TB/17/06;207;207;0;17000;2023-06
TJC/2301/1402;B1707;TB/17/07;97;97;0;17000;2023-06
TJC/2301/1403;B1708;TB/17/08;274;280;6;92600;2023-06
TJC/2301/1404;B1709;TB/17/09;306;308;2;42200;2023-06
TJC/2301/1405;B1710;TB/17/10;189;197;8;117800;2023-06
TJC/2301/1407;B1711;TB/17/11;126;131;5;80000;2023-06
TJC/2301/1409;B1712;TB/17/12;287;293;6;92600;2023-06
TJC/2301/1411;B1715;TB/17/15;338;344;6;92600;2023-06
TJC/2301/1347;B1523;TB/15/23;15;15;0;17000;2023-06
TJC/2301/1433;B1734;TB/17/34;897;904;7;105200;2023-06
TJC/2301/1346;B1522;TB/15/22;256;270;14;193400;2023-06
TJC/2301/1344;B1520;TB/15/20;155;163;8;117800;2023-06
TJC/2301/1276;B1127;TB/11/27;892;892;0;17000;2023-06
TJC/2301/1277;B1128;TB/11/28;381;383;2;42200;2023-06
TJC/2301/1278;B1129;TB/11/29;237;238;1;29600;2023-06
TJC/2301/1280;B1130;TB/11/30;"1.493,00";"1.493,00";0;17000;2023-06
TJC/2301/1281;B1131;TB/11/31;641;644;3;54800;2023-06
TJC/2301/1282;B1132;TB/11/32;115;117;2;42200;2023-06
TJC/2301/1275;B1126;TB/11/26;465;466;1;29600;2023-06
TJC/2301/1283;B1133;TB/11/33;"1.030,00";"1.039,00";9;130400;2023-06
TJC/2301/1287;B1201;TB/12/01;479;487;8;117800;2023-06
TJC/2301/1288;B1202;TB/12/02;480;481;1;29600;2023-06
TJC/2301/1289;B1203;TB/12/03;368;374;6;92600;2023-06
TJC/2301/1290;B1205;TB/12/05;841;853;12;168200;2023-06
TJC/2301/1291;B1206;TB/12/06;3;3;0;17000;2023-06
TJC/2301/1292;B1207;TB/12/07;235;235;0;17000;2023-06
TJC/2301/1285;B1134;TB/11/34;138;141;3;54800;2023-06
TJC/2301/1293;B1208;TB/12/08;246;254;8;117800;2023-06
TJC/2301/1272;B1125;TB/11/25;152;152;0;17000;2023-06
TJC/2301/1270;B1123;TB/11/23;505;510;5;80000;2023-06
TJC/2301/1254;B1107;TB/11/07;538;544;6;92600;2023-06
TJC/2301/1255;B1108;TB/11/08;687;693;6;92600;2023-06
TJC/2301/1256;B1109;TB/11/09;524;528;4;67400;2023-06
TJC/2301/1257;B1110;TB/11/10;771;777;6;92600;2023-06
TJC/2301/1258;B1111;TB/11/11;428;430;2;42200;2023-06
TJC/2301/1259;B1112;TB/11/12;453;456;3;54800;2023-06
TJC/2301/1271;B1124;TB/11/24;624;624;0;17000;2023-06
TJC/2301/1261;B1115;TB/11/15;435;439;4;67400;2023-06
TJC/2301/1263;B1117;TB/11/17;682;691;9;130400;2023-06
TJC/2301/1264;B1118;TB/11/18;423;427;4;67400;2023-06
TJC/2301/1265;B1119;TB/11/19;187;191;4;67400;2023-06
TJC/2301/1266;B1120;TB/11/20;"1.129,00";"1.130,00";1;29600;2023-06
TJC/2301/1268;B1121;TB/11/21;268;273;5;80000;2023-06
TJC/2301/1269;B1122;TB/11/22;500;505;5;80000;2023-06
TJC/2301/1262;B1116;TB/11/16;386;386;0;17000;2023-06
TJC/2301/1294;B1209;TB/12/09;441;441;0;17000;2023-06
TJC/2301/1295;B1210;TB/12/10;581;596;15;206000;2023-06
TJC/2301/1297;B1211;TB/12/11;171;171;0;17000;2023-06
TJC/2301/1323;B1234;TB/12/34;130;130;0;17000;2023-06
TJC/2301/1324;B1501;TB/15/01;18;18;0;17000;2023-06
TJC/2301/1326;B1505;TB/15/05;36;36;0;17000;2023-06
TJC/2301/1327;B1507;TB/15/07;282;282;0;17000;2023-06
TJC/2301/1328;B1508;TB/15/08;345;345;0;17000;2023-06
TJC/2301/1330;B1509;TB/15/09;248;255;7;105200;2023-06
TJC/2301/1322;B1233;TB/12/33;787;802;15;206000;2023-06
TJC/2301/1332;B1510;TB/15/10;703;705;2;42200;2023-06
TJC/2301/1337;B1512;TB/15/12;528;538;10;143000;2023-06
TJC/2301/1339;B1515;TB/15/15;730;734;4;67400;2023-06
TJC/2301/1340;B1516;TB/15/16;35;35;0;17000;2023-06
TJC/2301/1341;B1517;TB/15/17;472;476;4;67400;2023-06
TJC/2301/1342;B1518;TB/15/18;"2.204,00";"2.218,00";14;193400;2023-06
TJC/2301/1343;B1519;TB/15/19;4;4;0;17000;2023-06
TJC/2301/1334;B1511;TB/15/11;341;345;4;67400;2023-06
TJC/2301/1321;B1232;TB/12/32;887;887;0;17000;2023-06
TJC/2301/1320;B1231;TB/12/31;151;151;0;17000;2023-06
TJC/2301/1318;B1230;TB/12/30;614;614;0;17000;2023-06
TJC/2301/1299;B1212;TB/12/12;253;260;7;105200;2023-06
TJC/2301/1300;B1215;TB/12/15;320;320;0;17000;2023-06
TJC/2301/1301;B1216;TB/12/16;1;1;0;17000;2023-06
TJC/2301/1302;B1217;TB/12/17;165;165;0;17000;2023-06
TJC/2301/1304;B1218;TB/12/18;533;533;0;17000;2023-06
TJC/2301/1305;B1219;TB/12/19;105;105;0;17000;2023-06
TJC/2301/1306;B1220;TB/12/20;311;313;2;42200;2023-06
TJC/2301/1308;B1221;TB/12/21;155;156;1;29600;2023-06
TJC/2301/1309;B1222;TB/12/22;273;273;0;17000;2023-06
TJC/2301/1310;B1223;TB/12/23;573;576;3;54800;2023-06
TJC/2301/1311;B1224;TB/12/24;1;1;0;17000;2023-06
TJC/2301/1312;B1225;TB/12/25;278;284;6;92600;2023-06
TJC/2301/1314;B1227;TB/12/27;98;100;2;42200;2023-06
TJC/2301/1315;B1228;TB/12/28;595;595;0;17000;2023-06
TJC/2301/1316;B1229;TB/12/29;331;331;0;17000;2023-06
TJC/2301/1345;B1521;TB/15/21;481;481;0;17000;2023-06
TJC/2301/1434;B1801;TB/18/01;804;805;1;29600;2023-06
TJC/2301/1436;B1803;TB/18/03;644;650;6;92600;2023-06
TJC/2301/1439;B1805;TB/18/05;645;654;9;130400;2023-06
TJC/2301/1560;B2111;TB/21/11;52;57;5;80000;2023-06
TJC/2301/1561;B2112;TB/21/12;684;691;7;105200;2023-06
TJC/2301/1562;B2115;TB/21/15;9;9;0;17000;2023-06
TJC/2301/1563;B2116;TB/21/16;5;5;0;17000;2023-06
TJC/2301/1564;B2117;TB/21/17;416;421;5;80000;2023-06
TJC/2301/1565;B2118;TB/21/18;505;510;5;80000;2023-06
TJC/2301/1559;B2110;TB/21/10;633;636;3;54800;2023-06
TJC/2301/1566;B2119;TB/21/19;305;310;5;80000;2023-06
TJC/2301/1568;B2121;TB/21/21;315;318;3;54800;2023-06
TJC/2301/1569;B2122;TB/21/22;926;930;4;67400;2023-06
TJC/2301/1570;B2123;TB/21/23;67;67;0;17000;2023-06
TJC/2301/1571;B2125;TB/21/25;70;70;0;17000;2023-06
TJC/2301/1572;B2126;TB/21/26;160;162;2;42200;2023-06
TJC/2301/1573;B2127;TB/21/27;708;712;4;67400;2023-06
TJC/2301/1567;B2120;TB/21/20;26;26;0;17000;2023-06
TJC/2301/1574;B2128;TB/21/28;424;428;4;67400;2023-06
TJC/2301/1557;B2109;TB/21/09;"1.039,00";"1.041,00";2;42200;2023-06
TJC/2301/1555;B2107;TB/21/07;534;534;0;17000;2023-06
TJC/2301/1536;B2025;TB/20/25;940;942;2;42200;2023-06
TJC/2301/1537;B2026;TB/20/26;76;79;3;54800;2023-06
TJC/2301/1539;B2027;TB/20/27;803;814;11;155600;2023-06
TJC/2301/1541;B2028;TB/20/28;556;556;0;17000;2023-06
TJC/2301/1542;B2029;TB/20/29;849;849;0;17000;2023-06
TJC/2301/1543;B2030;TB/20/30;309;309;0;17000;2023-06
TJC/2301/1556;B2108;TB/21/08;5;5;0;17000;2023-06
TJC/2301/1545;B2031;TB/20/31;509;510;1;29600;2023-06
TJC/2301/1548;B2033;TB/20/33;5;5;0;17000;2023-06
TJC/2301/1550;B2034;TB/20/34;813;819;6;92600;2023-06
TJC/2301/1551;B2101;TB/21/01;732;739;7;105200;2023-06
TJC/2301/1552;B2102;TB/21/02;886;897;11;155600;2023-06
TJC/2301/1553;B2103;TB/21/03;"1.401,00";"1.401,00";0;17000;2023-06
TJC/2301/1554;B2105;TB/21/05;290;301;11;155600;2023-06
TJC/2301/1546;B2032;TB/20/32;45;45;0;17000;2023-06
TJC/2301/1575;B2129;TB/21/29;286;292;6;92600;2023-06
TJC/2301/1576;B2130;TB/21/30;1;1;0;17000;2023-06
TJC/2301/1577;B2131;TB/21/31;83;101;18;243800;2023-06
